trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.133320000000822	0.569461300001421	2.49617180000132
2	1	2	filler	66	None			NaN	0	3.5	3.51329290000285	4.01271340000312	5.99613410000165
3	1	3	distractor	24	Right	Right	RightArrow	1	2.03175999999803	7	7.0136917000018	7.51871460000257	9.49512250000043
4	1	4	distractor	44	Right			-1	0	11	11.0162290000007	11.5050408000025	13.501135100003
5	1	5	target	22	Left	Left	LeftArrow	1	1.6005656999987	15	15.0342030000029	15.5335748000034	17.4934684
6	1	6	target	43	Left	Right	RightArrow	0	1.18033569999898	19	19.027515400001	19.4993153000032	21.4933518000034
7	1	7	target	23	Left	Right	RightArrow	0	1.48993800000244	23	23.0049911000024	23.4959271000007	25.4935192000012
8	1	8	distractor	65	Right			-1	0	27	27.0075692000028	27.5011816000006	29.4979054000032
9	1	9	distractor	2	Right	Right	RightArrow	1	1.08494659999997	31	31.0202650000028	31.4964137000024	33.4934755000031
10	1	10	target	64	Left	Right	RightArrow	0	1.78240640000149	35	35.0048857000002	35.496877900001	37.4933977000001
11	1	11	target	1	Left	Left	LeftArrow	1	0.909478200002923	39	39.0055261000016	39.4989059	41.4940475000003
12	1	12	distractor	45	Right	Right	RightArrow	1	1.16469030000007	43	43.0052522000005	43.4967012000016	45.4933986000033
