trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.0985905999987153	0.591501700000663	2.49490959999821
2	1	2	filler	22	None			NaN	0	3.5	3.51096799999505	4.0132078999959	5.99603099999513
3	1	3	target	66	Left	Left	LeftArrow	1	1.14573109999765	7	7.01060029999644	7.51633749999746	9.49349950000033
4	1	4	target	24	Left	Left	LeftArrow	1	1.56042620000517	11	11.005350200001	11.5004457999967	13.4934615999955
5	1	5	target	65	Left	Left	LeftArrow	1	0.895072600003914	15	15.000498399997	15.5167416999975	17.4940687999988
6	1	6	distractor	45	Right	Right	RightArrow	1	1.02520460000233	19	19.0051284000001	19.4986004999955	21.4934439999997
7	1	7	distractor	3	Right	Right	RightArrow	1	2.31140250000317	23	23.0045381999953	23.4961064999952	25.494758199995
8	1	8	target	43	Left	Right	RightArrow	0	1.05901679999806	27	27.0055853000013	27.4964537999986	29.4934090999959
9	1	9	distractor	23	Right	Right	RightArrow	1	2.03889550000167	31	31.0050526999985	31.4979281999986	33.4965912999978
10	1	10	distractor	1	Right	Right	RightArrow	1	2.12102289999893	35	35.0054976999963	35.4965341999996	37.498102599995
11	1	11	distractor	44	Right	Left	LeftArrow	0	1.09845429999405	39	39.0050085999974	39.498528600001	41.4934385000015
12	1	12	target	2	Left	Right	RightArrow	0	1.82772030000342	43	43.004648999995	43.4979880999963	45.4934681000013
