trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0777837000787258	0.506616899976507	2.49604410002939
2	1	2	filler	44	None	Right	RightArrow	NaN	2.50200619990937	3.5	3.51063310005702	4.00101809995249	5.99406769988127
3	1	3	target	22	Left	Left	LeftArrow	1	2.05793770006858	7.5	7.49943499988876	7.99859339999966	9.99894559988752
4	1	4	distractor	1	Right	Right	RightArrow	1	1.56357589992695	11.5	11.4988098000176	11.9998439000919	13.9934507000726
5	1	5	distractor	45	Right	Right	RightArrow	1	2.06765939993784	15.5	15.4990725999232	16.0011654000264	17.9979971998837
6	1	6	target	2	Left			-1	0	19.5	19.4994073000271	20.0004662999418	21.9984706998803
7	1	7	distractor	65	Right	Right	RightArrow	1	2.69777720002457	23.5	23.5100525000598	24.0011549999472	25.9965460998937
8	1	8	target	3	Left	Left	LeftArrow	1	1.52224880014546	27.5	27.5003664998803	28.0013166998979	29.9933628998697
9	1	9	target	66	Left	Right	RightArrow	0	2.30544469994493	31.5	31.5046180998906	32.0021009999327	33.9984909999184
10	1	10	distractor	24	Right	Left	LeftArrow	0	1.84701220015995	35.5	35.4999176000711	36.000507199904	37.9934177999385
11	1	11	target	64	Left	Right	RightArrow	0	0.87648140010424	39.5	39.5068196000066	40.0026396999601	41.9934658999555
12	1	12	distractor	43	Right	Left	LeftArrow	0	0.94627539999783	43.5	43.5054176000413	44.0018291000742	45.9934584998991
