trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.0462859000544995	0.504202699987218	2.49491330003366
2	1	2	filler	81	None			NaN	0	3.5	3.50509570003487	3.99809580016881	5.99428010010161
3	1	3	distractor	83	Right	Right	RightArrow	1	1.18930199998431	7	7.00716740009375	7.50178180006333	9.49317330005579
4	1	4	target	82	Left	Left	LeftArrow	1	1.00644279993139	11	11.0041875999887	11.4996882001869	13.4934100001119
5	1	5	distractor	2	Right	Right	RightArrow	1	1.32406140002422	15	15.0001007001847	15.4976701000705	17.4934839000925
6	1	6	target	78	Left	Left	LeftArrow	1	1.69474960002117	19	19.0040166000836	19.497813400114	21.4933949001133
7	1	7	target	3	Left	Left	LeftArrow	1	1.64669229998253	23	23.0040856001433	23.4995868001133	25.4935565001797
8	1	8	target	79	Left	Left	LeftArrow	1	1.56623899983242	27	26.9987584000919	27.4960345001891	29.4934450001456
9	1	9	distractor	77	Right	Right	RightArrow	1	1.68530789995566	31	31.0007947001141	31.497954600025	33.4934233999811
10	1	10	distractor	1	Right	Left	LeftArrow	0	1.40258059999906	35	35.0000835000537	35.4999182000756	37.4933484001085
11	1	11	target	80	Left	Left	LeftArrow	1	2.13182570016943	39	38.9987832000479	39.500289699994	41.4944031999912
12	1	12	distractor	84	Right	Right	RightArrow	1	1.23717550002038	43	42.998856900027	43.5004863999784	45.4934404999949
