trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0820243000052869	0.507997900014743	2.49497590004466
2	1	2	filler	43	None			NaN	0	3.5	3.50405720004346	4.00004000001354	5.99726840003859
3	1	3	distractor	1	Right			-1	0	7	7.00880770001095	7.50409620004939	9.49948960001348
4	1	4	target	45	Left			-1	0	11	11.0271916000056	11.5044137000223	13.4996666000225
5	1	5	target	3	Left	Right	RightArrow	0	0.524245300039183	15	15.0122182000196	15.5032045000116	17.4933129000128
6	1	6	target	44	Left	Right	RightArrow	0	1.02262800000608	19	18.9996299000341	19.5010004999931	21.4934655000106
7	1	7	distractor	64	Right	Left	LeftArrow	0	1.4371572000091	23	23.0043606000254	23.5033503000159	25.4933644999983
8	1	8	distractor	66	Right	Left	LeftArrow	0	1.31677969999146	27	27.0043044000049	27.4995979000232	29.4935049000196
9	1	9	target	65	Left	Left	LeftArrow	1	1.43030969996471	31	30.9999247000087	31.5034599000355	33.4933099000482
10	1	10	distractor	24	Right	Right	RightArrow	1	1.58858069998678	35	34.9999579000287	35.5040533000138	37.4934695000411
11	1	11	distractor	2	Right	Right	RightArrow	1	1.90202099998714	39	38.9994816000108	39.5020529000321	41.493414800032
12	1	12	target	22	Left	Left	LeftArrow	1	1.64488600002369	43	43.0001808000379	43.5010655000224	45.4935298000346
