trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.0858109002001584	0.501066100085154	2.49944210005924
2	1	2	filler	81	None			NaN	0	3.5	3.50672200019471	3.99934550002217	5.99736440018751
3	1	3	target	79	Left	Left	LeftArrow	1	0.853658400010318	7	7.00563810020685	7.50381720019504	9.49304550001398
4	1	4	target	84	Left	Left	LeftArrow	1	1.64784940006211	11	10.9999788000714	11.4979407000355	13.4934605001472
5	1	5	distractor	2	Right	Right	RightArrow	1	1.39252740005031	15	15.0046359000262	15.5014885000419	17.4935126001947
6	1	6	distractor	3	Right	Right	RightArrow	1	1.27447839989327	19	19.0016257001553	19.5003341000993	21.4934114001226
7	1	7	distractor	78	Right	Left	LeftArrow	0	1.5071952000726	23	23.0051491002087	23.5004132001195	25.4934573001228
8	1	8	target	1	Left	Left	LeftArrow	1	0.900736300041899	27	27.0051088000182	27.5040091001429	29.4934569001198
9	1	9	target	77	Left	Right	RightArrow	0	1.01188350003213	31	31.0046496000141	31.4993506001774	33.4934262000024
10	1	10	distractor	82	Right	Left	LeftArrow	0	1.08074749982916	35	34.9999923000578	35.5019496001769	37.4934917001519
11	1	11	target	80	Left	Right	RightArrow	0	1.77539690001868	39	39.0045539001003	39.4990388001315	41.4933999001514
12	1	12	distractor	4	Right	Right	RightArrow	1	2.05745069985278	43	42.9997280000243	43.4986651001964	45.4960882000159
