trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.0913489999948069	0.507613499998115	2.49898509995546
2	1	2	filler	80	None			NaN	0	3.5	3.52111410000362	4.00555189995794	6.00064559996827
3	1	3	distractor	77	Right	Right	RightArrow	1	1.36925669998163	7	7.00844189996133	7.50101599999471	9.49345459998585
4	1	4	target	81	Left	Left	LeftArrow	1	2.11212919995887	11	11.0079484999878	11.506237900001	13.4989661999862
5	1	5	distractor	3	Right	Right	RightArrow	1	1.6887595000444	15	14.9999514999799	15.5022265999578	17.4933147999691
6	1	6	target	79	Left	Left	LeftArrow	1	1.23611019999953	19	18.999951899983	19.502282899979	21.4933879000018
7	1	7	target	1	Left	Right	RightArrow	0	1.21616690000519	23	23.0045931999921	23.5030255999882	25.4934729000088
8	1	8	distractor	2	Right	Left	LeftArrow	0	1.78917059995001	27	27.0033651999547	27.4934266000055	29.4933611999732
9	1	9	distractor	78	Right	Left	LeftArrow	0	1.87821710004937	31	30.9997678999789	31.4995735999546	33.49343089998
10	1	10	distractor	84	Right	Right	RightArrow	1	1.43324539996684	35	35.0049141999916	35.4972265000106	37.4934979999671
11	1	11	target	83	Left	Left	LeftArrow	1	1.02118190005422	39	39.0046617999906	39.4999560999568	41.4934345000074
12	1	12	target	82	Left	Left	LeftArrow	1	1.32300179998856	43	43.0002133999951	43.4977269999799	45.4931551999762
